"age","mx","qx","lx","dx","ex","sex","year","year_start","year_end"
82,0.053172,0.051795,61544.9,3187.7,8.21,"Female","2016-2018",2016,2018
83,0.062996,0.061072,58357.1,3564,7.63,"Female","2016-2018",2016,2018
84,0.073577,0.070966,54793.1,3888.5,7.09,"Female","2016-2018",2016,2018
85,0.079474,0.076437,50904.7,3891,6.6,"Female","2016-2018",2016,2018
86,0.091253,0.087271,47013.7,4102.9,6.1,"Female","2016-2018",2016,2018
87,0.103338,0.098261,42910.7,4216.4,5.64,"Female","2016-2018",2016,2018
88,0.116363,0.109965,38694.3,4255,5.2,"Female","2016-2018",2016,2018
89,0.135321,0.126746,34439.3,4365,4.78,"Female","2016-2018",2016,2018
90,0.154707,0.143599,30074.2,4318.6,4.4,"Female","2016-2018",2016,2018
91,0.180171,0.165282,25755.6,4256.9,4.05,"Female","2016-2018",2016,2018
92,0.196444,0.178875,21498.7,3845.6,3.76,"Female","2016-2018",2016,2018
93,0.222178,0.199964,17653.1,3530,3.46,"Female","2016-2018",2016,2018
94,0.238629,0.213192,14123.1,3010.9,3.21,"Female","2016-2018",2016,2018
95,0.26849,0.236712,11112.2,2630.4,2.94,"Female","2016-2018",2016,2018
96,0.307322,0.266389,8481.8,2259.5,2.7,"Female","2016-2018",2016,2018
97,0.325397,0.279863,6222.3,1741.4,2.49,"Female","2016-2018",2016,2018
98,0.371906,0.313592,4480.9,1405.2,2.27,"Female","2016-2018",2016,2018
99,0.432319,0.355479,3075.7,1093.4,2.07,"Female","2016-2018",2016,2018
100,0.492707,0.395319,1982.4,783.7,1.94,"Female","2016-2018",2016,2018
0,0.004102,0.004093,1e+05,409.3,78.22,"Male","2015-2017",2015,2017
1,0.000348,0.000348,99590.7,34.7,77.54,"Male","2015-2017",2015,2017
2,0.000171,0.000171,99556,17.1,76.57,"Male","2015-2017",2015,2017
3,7.5e-05,7.5e-05,99538.9,7.4,75.58,"Male","2015-2017",2015,2017
4,0.000109,0.000109,99531.5,10.9,74.58,"Male","2015-2017",2015,2017
5,9e-05,9e-05,99520.6,8.9,73.59,"Male","2015-2017",2015,2017
6,0.000107,0.000107,99511.7,10.7,72.6,"Male","2015-2017",2015,2017
7,7.2e-05,7.2e-05,99501,7.1,71.61,"Male","2015-2017",2015,2017
8,9.1e-05,9.1e-05,99493.9,9,70.61,"Male","2015-2017",2015,2017
9,5.5e-05,5.5e-05,99484.9,5.5,69.62,"Male","2015-2017",2015,2017
10,3.8e-05,3.8e-05,99479.4,3.7,68.62,"Male","2015-2017",2015,2017
11,0.000134,0.000134,99475.6,13.3,67.62,"Male","2015-2017",2015,2017
12,0.000136,0.000136,99462.3,13.5,66.63,"Male","2015-2017",2015,2017
13,7.9e-05,7.9e-05,99448.8,7.8,65.64,"Male","2015-2017",2015,2017
14,5.9e-05,5.9e-05,99440.9,5.8,64.65,"Male","2015-2017",2015,2017
15,0.000135,0.000135,99435.1,13.5,63.65,"Male","2015-2017",2015,2017
16,0.000188,0.000188,99421.6,18.7,62.66,"Male","2015-2017",2015,2017
17,0.000478,0.000478,99402.9,47.5,61.67,"Male","2015-2017",2015,2017
18,0.000545,0.000545,99355.4,54.1,60.7,"Male","2015-2017",2015,2017
19,0.000512,0.000512,99301.3,50.8,59.73,"Male","2015-2017",2015,2017
20,0.000332,0.000332,99250.5,33,58.76,"Male","2015-2017",2015,2017
21,0.000488,0.000488,99217.5,48.5,57.78,"Male","2015-2017",2015,2017
22,0.000681,0.000681,99169,67.5,56.81,"Male","2015-2017",2015,2017
23,0.000545,0.000544,99101.5,54,55.85,"Male","2015-2017",2015,2017
24,0.000587,0.000587,99047.6,58.1,54.88,"Male","2015-2017",2015,2017
25,0.000864,0.000864,98989.4,85.5,53.91,"Male","2015-2017",2015,2017
26,0.00086,0.000859,98903.9,85,52.96,"Male","2015-2017",2015,2017
27,0.000983,0.000982,98818.9,97.1,52,"Male","2015-2017",2015,2017
28,0.000892,0.000891,98721.9,88,51.05,"Male","2015-2017",2015,2017
29,0.001098,0.001098,98633.9,108.3,50.1,"Male","2015-2017",2015,2017
30,0.001017,0.001016,98525.6,100.1,49.15,"Male","2015-2017",2015,2017
31,0.001051,0.00105,98425.5,103.4,48.2,"Male","2015-2017",2015,2017
32,0.00121,0.00121,98322.1,118.9,47.25,"Male","2015-2017",2015,2017
33,0.001303,0.001302,98203.2,127.9,46.31,"Male","2015-2017",2015,2017
34,0.001254,0.001253,98075.3,122.9,45.37,"Male","2015-2017",2015,2017
35,0.001202,0.001202,97952.4,117.7,44.43,"Male","2015-2017",2015,2017
36,0.001479,0.001478,97834.7,144.6,43.48,"Male","2015-2017",2015,2017
37,0.001571,0.00157,97690.1,153.4,42.54,"Male","2015-2017",2015,2017
38,0.001805,0.001804,97536.7,175.9,41.61,"Male","2015-2017",2015,2017
39,0.001977,0.001976,97360.8,192.3,40.68,"Male","2015-2017",2015,2017
40,0.001753,0.001751,97168.5,170.2,39.76,"Male","2015-2017",2015,2017
41,0.002261,0.002259,96998.3,219.1,38.83,"Male","2015-2017",2015,2017
42,0.002135,0.002132,96779.2,206.4,37.92,"Male","2015-2017",2015,2017
43,0.002353,0.00235,96572.9,227,37,"Male","2015-2017",2015,2017
44,0.002341,0.002338,96345.9,225.3,36.08,"Male","2015-2017",2015,2017
45,0.002291,0.002288,96120.6,219.9,35.17,"Male","2015-2017",2015,2017
46,0.002713,0.002709,95900.7,259.8,34.25,"Male","2015-2017",2015,2017
47,0.003111,0.003106,95640.9,297.1,33.34,"Male","2015-2017",2015,2017
48,0.003285,0.003279,95343.8,312.7,32.44,"Male","2015-2017",2015,2017
49,0.003878,0.003871,95031.1,367.8,31.55,"Male","2015-2017",2015,2017
50,0.003659,0.003652,94663.3,345.7,30.67,"Male","2015-2017",2015,2017
51,0.004048,0.004039,94317.6,381,29.78,"Male","2015-2017",2015,2017
52,0.004021,0.004013,93936.6,376.9,28.9,"Male","2015-2017",2015,2017
53,0.004531,0.004521,93559.6,422.9,28.01,"Male","2015-2017",2015,2017
54,0.004748,0.004737,93136.7,441.2,27.13,"Male","2015-2017",2015,2017
55,0.005678,0.005661,92695.5,524.8,26.26,"Male","2015-2017",2015,2017
56,0.006138,0.006119,92170.7,564,25.41,"Male","2015-2017",2015,2017
57,0.006156,0.006138,91606.7,562.2,24.56,"Male","2015-2017",2015,2017
58,0.006838,0.006815,91044.5,620.5,23.71,"Male","2015-2017",2015,2017
59,0.007582,0.007553,90424,683,22.87,"Male","2015-2017",2015,2017
60,0.008625,0.008588,89741,770.7,22.04,"Male","2015-2017",2015,2017
61,0.009738,0.00969,88970.3,862.2,21.23,"Male","2015-2017",2015,2017
62,0.010368,0.010314,88108.2,908.8,20.43,"Male","2015-2017",2015,2017
63,0.011336,0.011272,87199.4,982.9,19.64,"Male","2015-2017",2015,2017
64,0.012314,0.012238,86216.5,1055.1,18.86,"Male","2015-2017",2015,2017
65,0.012772,0.012691,85161.3,1080.8,18.08,"Male","2015-2017",2015,2017
66,0.014925,0.014814,84080.5,1245.6,17.31,"Male","2015-2017",2015,2017
67,0.016579,0.016442,82835,1362,16.56,"Male","2015-2017",2015,2017
68,0.015986,0.01586,81473,1292.1,15.83,"Male","2015-2017",2015,2017
69,0.019156,0.018974,80180.8,1521.4,15.08,"Male","2015-2017",2015,2017
70,0.021317,0.021092,78659.5,1659.1,14.36,"Male","2015-2017",2015,2017
71,0.023147,0.022882,77000.4,1761.9,13.66,"Male","2015-2017",2015,2017
72,0.026256,0.025915,75238.4,1949.8,12.97,"Male","2015-2017",2015,2017
73,0.027725,0.027346,73288.6,2004.1,12.3,"Male","2015-2017",2015,2017
74,0.032561,0.03204,71284.5,2283.9,11.63,"Male","2015-2017",2015,2017
75,0.036181,0.035538,69000.6,2452.1,11,"Male","2015-2017",2015,2017
76,0.039395,0.038634,66548.4,2571.1,10.38,"Male","2015-2017",2015,2017
77,0.044238,0.04328,63977.4,2769,9.78,"Male","2015-2017",2015,2017
78,0.04771,0.046598,61208.4,2852.2,9.2,"Male","2015-2017",2015,2017
79,0.056381,0.054835,58356.2,3200,8.63,"Male","2015-2017",2015,2017
80,0.059373,0.057662,55156.3,3180.4,8.1,"Male","2015-2017",2015,2017
81,0.066589,0.064444,51975.9,3349.5,7.56,"Male","2015-2017",2015,2017
82,0.075533,0.072785,48626.3,3539.2,7.05,"Male","2015-2017",2015,2017
83,0.083342,0.080008,45087.1,3607.3,6.56,"Male","2015-2017",2015,2017
84,0.096256,0.091836,41479.8,3809.3,6.09,"Male","2015-2017",2015,2017
85,0.111389,0.105512,37670.4,3974.7,5.66,"Male","2015-2017",2015,2017
86,0.123829,0.116609,33695.7,3929.2,5.26,"Male","2015-2017",2015,2017
87,0.130052,0.122112,29766.5,3634.8,4.89,"Male","2015-2017",2015,2017
88,0.155077,0.143918,26131.7,3760.8,4.5,"Male","2015-2017",2015,2017
89,0.168746,0.155616,22370.9,3481.3,4.18,"Male","2015-2017",2015,2017
90,0.18605,0.170216,18889.6,3215.3,3.85,"Male","2015-2017",2015,2017
91,0.224949,0.202206,15674.3,3169.4,3.54,"Male","2015-2017",2015,2017
92,0.233578,0.209152,12504.9,2615.4,3.31,"Male","2015-2017",2015,2017
93,0.254024,0.225396,9889.4,2229,3.06,"Male","2015-2017",2015,2017
94,0.307587,0.266588,7660.4,2042.2,2.8,"Male","2015-2017",2015,2017
95,0.32718,0.281182,5618.2,1579.7,2.64,"Male","2015-2017",2015,2017
96,0.340344,0.29085,4038.5,1174.6,2.48,"Male","2015-2017",2015,2017
97,0.3625,0.306878,2863.9,878.9,2.29,"Male","2015-2017",2015,2017
98,0.463014,0.375973,1985,746.3,2.08,"Male","2015-2017",2015,2017
99,0.482609,0.388792,1238.7,481.6,2.03,"Male","2015-2017",2015,2017
100,0.393333,0.328691,757.1,248.9,2,"Male","2015-2017",2015,2017
0,0.002675,0.002671,1e+05,267.1,82.2,"Female","2015-2017",2015,2017
1,0.000142,0.000142,99732.9,14.2,81.42,"Female","2015-2017",2015,2017
2,0.000201,0.000201,99718.7,20,80.43,"Female","2015-2017",2015,2017
3,5.9e-05,5.9e-05,99698.7,5.9,79.45,"Female","2015-2017",2015,2017
4,9.5e-05,9.5e-05,99692.8,9.5,78.45,"Female","2015-2017",2015,2017
5,0.00015,0.00015,99683.4,15,77.46,"Female","2015-2017",2015,2017
6,7.6e-05,7.6e-05,99668.4,7.5,76.47,"Female","2015-2017",2015,2017
7,3.8e-05,3.8e-05,99660.9,3.8,75.48,"Female","2015-2017",2015,2017
8,3.8e-05,3.8e-05,99657.1,3.8,74.48,"Female","2015-2017",2015,2017
9,5.8e-05,5.8e-05,99653.3,5.8,73.48,"Female","2015-2017",2015,2017
10,0,0,99647.5,0,72.49,"Female","2015-2017",2015,2017
11,0.000101,0.000101,99647.5,10.1,71.49,"Female","2015-2017",2015,2017
12,0.000123,0.000123,99637.5,12.3,70.49,"Female","2015-2017",2015,2017
13,2.1e-05,2.1e-05,99625.2,2.1,69.5,"Female","2015-2017",2015,2017
14,0.000167,0.000167,99623.1,16.7,68.5,"Female","2015-2017",2015,2017
15,8.2e-05,8.2e-05,99606.4,8.2,67.51,"Female","2015-2017",2015,2017
16,0.000178,0.000178,99598.3,17.8,66.52,"Female","2015-2017",2015,2017
17,0.000173,0.000173,99580.5,17.2,65.53,"Female","2015-2017",2015,2017
18,0.000148,0.000148,99563.3,14.7,64.54,"Female","2015-2017",2015,2017
19,0.000354,0.000354,99548.6,35.3,63.55,"Female","2015-2017",2015,2017
20,0.000204,0.000204,99513.3,20.3,62.57,"Female","2015-2017",2015,2017
21,0.000338,0.000338,99493,33.6,61.59,"Female","2015-2017",2015,2017
22,0.000305,0.000305,99459.4,30.4,60.61,"Female","2015-2017",2015,2017
23,0.000219,0.000219,99429,21.7,59.63,"Female","2015-2017",2015,2017
24,0.000339,0.000339,99407.2,33.7,58.64,"Female","2015-2017",2015,2017
25,0.000376,0.000376,99373.5,37.3,57.66,"Female","2015-2017",2015,2017
26,0.00019,0.00019,99336.2,18.9,56.68,"Female","2015-2017",2015,2017
27,0.000314,0.000314,99317.3,31.2,55.69,"Female","2015-2017",2015,2017
28,0.000506,0.000505,99286.1,50.2,54.71,"Female","2015-2017",2015,2017
29,0.000491,0.000491,99235.9,48.7,53.74,"Female","2015-2017",2015,2017
30,0.000371,0.000371,99187.2,36.8,52.76,"Female","2015-2017",2015,2017
31,0.00052,0.00052,99150.4,51.5,51.78,"Female","2015-2017",2015,2017
32,0.000415,0.000415,99098.9,41.1,50.81,"Female","2015-2017",2015,2017
33,0.000565,0.000565,99057.7,56,49.83,"Female","2015-2017",2015,2017
34,0.000703,0.000703,99001.7,69.6,48.86,"Female","2015-2017",2015,2017
35,0.000555,0.000554,98932.1,54.8,47.89,"Female","2015-2017",2015,2017
36,0.00076,0.00076,98877.3,75.1,46.92,"Female","2015-2017",2015,2017
37,0.000639,0.000639,98802.2,63.1,45.95,"Female","2015-2017",2015,2017
38,0.000709,0.000709,98739.1,70,44.98,"Female","2015-2017",2015,2017
39,0.001062,0.001061,98669.1,104.7,44.01,"Female","2015-2017",2015,2017
40,0.001146,0.001145,98564.4,112.9,43.06,"Female","2015-2017",2015,2017
41,0.001259,0.001258,98451.5,123.9,42.11,"Female","2015-2017",2015,2017
42,0.00131,0.001309,98327.6,128.8,41.16,"Female","2015-2017",2015,2017
43,0.001223,0.001222,98198.9,120,40.21,"Female","2015-2017",2015,2017
44,0.001378,0.001377,98078.9,135.1,39.26,"Female","2015-2017",2015,2017
45,0.00172,0.001719,97943.8,168.3,38.32,"Female","2015-2017",2015,2017
46,0.001632,0.001631,97775.5,159.5,37.38,"Female","2015-2017",2015,2017
47,0.001615,0.001614,97616,157.6,36.44,"Female","2015-2017",2015,2017
48,0.001825,0.001823,97458.4,177.7,35.5,"Female","2015-2017",2015,2017
49,0.001909,0.001907,97280.7,185.6,34.56,"Female","2015-2017",2015,2017
50,0.002591,0.002588,97095.2,251.3,33.63,"Female","2015-2017",2015,2017
51,0.002495,0.002492,96843.9,241.3,32.71,"Female","2015-2017",2015,2017
52,0.00305,0.003045,96602.6,294.2,31.79,"Female","2015-2017",2015,2017
53,0.002957,0.002953,96308.4,284.4,30.89,"Female","2015-2017",2015,2017
54,0.003617,0.003611,96024,346.7,29.98,"Female","2015-2017",2015,2017
55,0.003706,0.003699,95677.3,353.9,29.09,"Female","2015-2017",2015,2017
56,0.004193,0.004184,95323.4,398.8,28.19,"Female","2015-2017",2015,2017
57,0.004045,0.004037,94924.6,383.2,27.31,"Female","2015-2017",2015,2017
58,0.004973,0.004961,94541.4,469,26.42,"Female","2015-2017",2015,2017
59,0.005907,0.00589,94072.4,554.1,25.55,"Female","2015-2017",2015,2017
60,0.005978,0.00596,93518.3,557.4,24.7,"Female","2015-2017",2015,2017
61,0.006172,0.006153,92960.9,572,23.84,"Female","2015-2017",2015,2017
62,0.006871,0.006848,92388.9,632.7,22.98,"Female","2015-2017",2015,2017
63,0.007768,0.007738,91756.3,710,22.14,"Female","2015-2017",2015,2017
64,0.008365,0.00833,91046.3,758.4,21.31,"Female","2015-2017",2015,2017
65,0.009102,0.009061,90287.9,818.1,20.48,"Female","2015-2017",2015,2017
66,0.010145,0.010094,89469.8,903.1,19.67,"Female","2015-2017",2015,2017
67,0.011098,0.011036,88566.6,977.5,18.86,"Female","2015-2017",2015,2017
68,0.011337,0.011273,87589.2,987.4,18.07,"Female","2015-2017",2015,2017
69,0.013275,0.013187,86601.8,1142.1,17.27,"Female","2015-2017",2015,2017
70,0.014494,0.01439,85459.7,1229.7,16.49,"Female","2015-2017",2015,2017
71,0.015287,0.015171,84230,1277.8,15.72,"Female","2015-2017",2015,2017
72,0.017443,0.017292,82952.1,1434.4,14.96,"Female","2015-2017",2015,2017
73,0.019848,0.019653,81517.7,1602,14.21,"Female","2015-2017",2015,2017
74,0.021104,0.020884,79915.7,1668.9,13.49,"Female","2015-2017",2015,2017
75,0.022587,0.022335,78246.7,1747.6,12.77,"Female","2015-2017",2015,2017
76,0.027129,0.026766,76499.1,2047.6,12.05,"Female","2015-2017",2015,2017
77,0.029401,0.028975,74451.5,2157.2,11.36,"Female","2015-2017",2015,2017
78,0.033984,0.033416,72294.3,2415.8,10.69,"Female","2015-2017",2015,2017
79,0.036594,0.035937,69878.5,2511.2,10.04,"Female","2015-2017",2015,2017
80,0.043156,0.042245,67367.3,2845.9,9.4,"Female","2015-2017",2015,2017
81,0.047195,0.046107,64521.4,2974.9,8.79,"Female","2015-2017",2015,2017
82,0.055252,0.053767,61546.5,3309.2,8.19,"Female","2015-2017",2015,2017
83,0.062799,0.060887,58237.4,3545.9,7.62,"Female","2015-2017",2015,2017
84,0.071443,0.068979,54691.5,3772.6,7.09,"Female","2015-2017",2015,2017
85,0.082122,0.078883,50918.9,4016.6,6.57,"Female","2015-2017",2015,2017
86,0.094314,0.090067,46902.3,4224.3,6.09,"Female","2015-2017",2015,2017
87,0.10224,0.097267,42677.9,4151.2,5.65,"Female","2015-2017",2015,2017
88,0.119561,0.112817,38526.8,4346.5,5.2,"Female","2015-2017",2015,2017
89,0.135357,0.126777,34180.3,4333.3,4.8,"Female","2015-2017",2015,2017
90,0.152204,0.14144,29847,4221.6,4.43,"Female","2015-2017",2015,2017
91,0.176917,0.162539,25625.5,4165.1,4.07,"Female","2015-2017",2015,2017
92,0.190119,0.173616,21460.3,3725.8,3.77,"Female","2015-2017",2015,2017
93,0.221333,0.199279,17734.5,3534.1,3.45,"Female","2015-2017",2015,2017
94,0.250917,0.222946,14200.4,3165.9,3.19,"Female","2015-2017",2015,2017
95,0.268901,0.237032,11034.4,2615.5,2.96,"Female","2015-2017",2015,2017
96,0.29586,0.257733,8418.9,2169.8,2.72,"Female","2015-2017",2015,2017
97,0.329829,0.283136,6249.1,1769.3,2.49,"Female","2015-2017",2015,2017
98,0.362238,0.30669,4479.7,1373.9,2.28,"Female","2015-2017",2015,2017
99,0.421325,0.348012,3105.9,1080.9,2.07,"Female","2015-2017",2015,2017
100,0.463303,0.376164,2025,761.7,1.91,"Female","2015-2017",2015,2017
0,0.004254,0.004245,1e+05,424.5,78.36,"Male","2014-2016",2014,2016
1,0.000345,0.000345,99575.5,34.3,77.69,"Male","2014-2016",2014,2016
2,0.000187,0.000187,99541.2,18.6,76.72,"Male","2014-2016",2014,2016
3,7.3e-05,7.3e-05,99522.6,7.3,75.73,"Male","2014-2016",2014,2016
4,5.4e-05,5.4e-05,99515.3,5.4,74.74,"Male","2014-2016",2014,2016
5,9e-05,9e-05,99509.9,8.9,73.74,"Male","2014-2016",2014,2016
6,5.4e-05,5.4e-05,99501,5.4,72.75,"Male","2014-2016",2014,2016
7,7.3e-05,7.3e-05,99495.6,7.2,71.75,"Male","2014-2016",2014,2016
8,9.2e-05,9.2e-05,99488.4,9.2,70.76,"Male","2014-2016",2014,2016
9,9.4e-05,9.4e-05,99479.2,9.4,69.76,"Male","2014-2016",2014,2016
10,1.9e-05,1.9e-05,99469.9,1.9,68.77,"Male","2014-2016",2014,2016
11,0.000117,0.000117,99468,11.7,67.77,"Male","2014-2016",2014,2016
12,9.9e-05,9.9e-05,99456.3,9.9,66.78,"Male","2014-2016",2014,2016
13,7.9e-05,7.9e-05,99446.4,7.8,65.78,"Male","2014-2016",2014,2016
14,1.9e-05,1.9e-05,99438.6,1.9,64.79,"Male","2014-2016",2014,2016
15,0.000132,0.000132,99436.6,13.1,63.79,"Male","2014-2016",2014,2016
16,0.000221,0.000221,99423.5,22,62.8,"Male","2014-2016",2014,2016
17,0.000409,0.000409,99401.6,40.7,61.81,"Male","2014-2016",2014,2016
18,0.000536,0.000536,99360.9,53.3,60.84,"Male","2014-2016",2014,2016
19,0.000439,0.000439,99307.6,43.6,59.87,"Male","2014-2016",2014,2016
20,0.000295,0.000295,99264,29.3,58.9,"Male","2014-2016",2014,2016
21,0.00045,0.000449,99234.7,44.6,57.91,"Male","2014-2016",2014,2016
22,0.000698,0.000698,99190.1,69.2,56.94,"Male","2014-2016",2014,2016
23,0.000549,0.000549,99120.9,54.4,55.98,"Male","2014-2016",2014,2016
24,0.000526,0.000526,99066.4,52.1,55.01,"Male","2014-2016",2014,2016
25,0.000826,0.000826,99014.3,81.8,54.04,"Male","2014-2016",2014,2016
26,0.001022,0.001022,98932.6,101.1,53.08,"Male","2014-2016",2014,2016
27,0.000905,0.000904,98831.5,89.4,52.14,"Male","2014-2016",2014,2016
28,0.000572,0.000572,98742.1,56.5,51.18,"Male","2014-2016",2014,2016
29,0.000979,0.000979,98685.6,96.6,50.21,"Male","2014-2016",2014,2016
30,0.001012,0.001011,98589,99.7,49.26,"Male","2014-2016",2014,2016
31,0.000909,0.000909,98489.3,89.5,48.31,"Male","2014-2016",2014,2016
32,0.001017,0.001017,98399.8,100.1,47.35,"Male","2014-2016",2014,2016
33,0.001047,0.001047,98299.8,102.9,46.4,"Male","2014-2016",2014,2016
34,0.001383,0.001382,98196.9,135.7,45.45,"Male","2014-2016",2014,2016
35,0.001219,0.001219,98061.1,119.5,44.51,"Male","2014-2016",2014,2016
36,0.001267,0.001266,97941.6,124,43.57,"Male","2014-2016",2014,2016
37,0.00142,0.001419,97817.6,138.8,42.62,"Male","2014-2016",2014,2016
38,0.001725,0.001723,97678.8,168.3,41.68,"Male","2014-2016",2014,2016
39,0.001971,0.001969,97510.5,192,40.75,"Male","2014-2016",2014,2016
40,0.00187,0.001868,97318.4,181.8,39.83,"Male","2014-2016",2014,2016
41,0.002286,0.002283,97136.6,221.8,38.9,"Male","2014-2016",2014,2016
42,0.002208,0.002206,96914.9,213.8,37.99,"Male","2014-2016",2014,2016
43,0.002071,0.002069,96701.1,200,37.07,"Male","2014-2016",2014,2016
44,0.002391,0.002388,96501,230.5,36.15,"Male","2014-2016",2014,2016
45,0.002131,0.002128,96270.6,204.9,35.24,"Male","2014-2016",2014,2016
46,0.002565,0.002561,96065.7,246.1,34.31,"Male","2014-2016",2014,2016
47,0.002922,0.002918,95819.6,279.6,33.4,"Male","2014-2016",2014,2016
48,0.00338,0.003375,95540,322.4,32.49,"Male","2014-2016",2014,2016
49,0.003623,0.003617,95217.6,344.4,31.6,"Male","2014-2016",2014,2016
50,0.003545,0.003539,94873.2,335.8,30.71,"Male","2014-2016",2014,2016
51,0.003656,0.003649,94537.4,345,29.82,"Male","2014-2016",2014,2016
52,0.00399,0.003982,94192.5,375,28.93,"Male","2014-2016",2014,2016
53,0.004268,0.004259,93817.4,399.5,28.04,"Male","2014-2016",2014,2016
54,0.004562,0.004552,93417.9,425.2,27.16,"Male","2014-2016",2014,2016
55,0.005917,0.005899,92992.7,548.6,26.28,"Male","2014-2016",2014,2016
56,0.005739,0.005722,92444.1,529,25.44,"Male","2014-2016",2014,2016
57,0.006018,0.006,91915.1,551.5,24.58,"Male","2014-2016",2014,2016
58,0.006363,0.006343,91363.6,579.5,23.72,"Male","2014-2016",2014,2016
59,0.007654,0.007624,90784.1,692.2,22.87,"Male","2014-2016",2014,2016
60,0.008592,0.008555,90091.9,770.7,22.04,"Male","2014-2016",2014,2016
61,0.009452,0.009407,89321.2,840.3,21.23,"Male","2014-2016",2014,2016
62,0.010608,0.010552,88480.9,933.6,20.43,"Male","2014-2016",2014,2016
63,0.011685,0.011617,87547.3,1017,19.64,"Male","2014-2016",2014,2016
64,0.012302,0.012227,86530.3,1058,18.86,"Male","2014-2016",2014,2016
65,0.013289,0.013201,85472.3,1128.3,18.09,"Male","2014-2016",2014,2016
66,0.014426,0.014322,84344,1208,17.33,"Male","2014-2016",2014,2016
67,0.016139,0.01601,83136,1331,16.57,"Male","2014-2016",2014,2016
68,0.016091,0.015963,81805,1305.8,15.83,"Male","2014-2016",2014,2016
69,0.018862,0.018685,80499.2,1504.2,15.08,"Male","2014-2016",2014,2016
70,0.021918,0.02168,78995,1712.6,14.36,"Male","2014-2016",2014,2016
71,0.022845,0.022587,77282.4,1745.5,13.67,"Male","2014-2016",2014,2016
72,0.026451,0.026106,75536.8,1972,12.97,"Male","2014-2016",2014,2016
73,0.029007,0.028592,73564.9,2103.4,12.31,"Male","2014-2016",2014,2016
74,0.031691,0.031197,71461.5,2229.4,11.65,"Male","2014-2016",2014,2016
75,0.035586,0.034964,69232.1,2420.6,11.01,"Male","2014-2016",2014,2016
76,0.039255,0.0385,66811.5,2572.2,10.39,"Male","2014-2016",2014,2016
77,0.045972,0.044939,64239.3,2886.9,9.79,"Male","2014-2016",2014,2016
78,0.048462,0.047316,61352.4,2902.9,9.23,"Male","2014-2016",2014,2016
79,0.056955,0.055378,58449.5,3236.8,8.66,"Male","2014-2016",2014,2016
80,0.05901,0.057319,55212.6,3164.7,8.14,"Male","2014-2016",2014,2016
81,0.065772,0.063678,52047.9,3314.3,7.6,"Male","2014-2016",2014,2016
82,0.076251,0.073451,48733.6,3579.5,7.08,"Male","2014-2016",2014,2016
83,0.081642,0.07844,45154.1,3541.9,6.61,"Male","2014-2016",2014,2016
84,0.092862,0.088742,41612.2,3692.8,6.13,"Male","2014-2016",2014,2016
85,0.11231,0.106339,37919.5,4032.3,5.67,"Male","2014-2016",2014,2016
86,0.120351,0.11352,33887.2,3846.9,5.29,"Male","2014-2016",2014,2016
87,0.133815,0.125423,30040.3,3767.7,4.9,"Male","2014-2016",2014,2016
88,0.150957,0.140363,26272.5,3687.7,4.54,"Male","2014-2016",2014,2016
89,0.167893,0.154891,22584.8,3498.2,4.19,"Male","2014-2016",2014,2016
90,0.188849,0.172555,19086.7,3293.5,3.87,"Male","2014-2016",2014,2016
91,0.224676,0.201985,15793.2,3190,3.57,"Male","2014-2016",2014,2016
92,0.237594,0.212366,12603.2,2676.5,3.35,"Male","2014-2016",2014,2016
93,0.260473,0.230459,9926.7,2287.7,3.12,"Male","2014-2016",2014,2016
94,0.291838,0.254676,7639,1945.5,2.91,"Male","2014-2016",2014,2016
95,0.32377,0.27866,5693.5,1586.6,2.73,"Male","2014-2016",2014,2016
96,0.333333,0.285714,4107,1173.4,2.59,"Male","2014-2016",2014,2016
97,0.359779,0.304926,2933.6,894.5,2.43,"Male","2014-2016",2014,2016
98,0.404959,0.33677,2039,686.7,2.27,"Male","2014-2016",2014,2016
99,0.459459,0.373626,1352.4,505.3,2.17,"Male","2014-2016",2014,2016
100,0.337748,0.288952,847.1,244.8,2.17,"Male","2014-2016",2014,2016
0,0.00267,0.002666,1e+05,266.6,82.3,"Female","2014-2016",2014,2016
1,0.000101,0.000101,99733.4,10.1,81.52,"Female","2014-2016",2014,2016
2,0.000157,0.000157,99723.3,15.7,80.52,"Female","2014-2016",2014,2016
3,7.6e-05,7.6e-05,99707.6,7.6,79.54,"Female","2014-2016",2014,2016
4,5.7e-05,5.7e-05,99700,5.6,78.54,"Female","2014-2016",2014,2016
5,0.000114,0.000114,99694.4,11.3,77.55,"Female","2014-2016",2014,2016
6,5.7e-05,5.7e-05,99683,5.7,76.56,"Female","2014-2016",2014,2016
7,1.9e-05,1.9e-05,99677.4,1.9,75.56,"Female","2014-2016",2014,2016
8,7.7e-05,7.7e-05,99675.5,7.7,74.56,"Female","2014-2016",2014,2016
9,4e-05,4e-05,99667.8,4,73.57,"Female","2014-2016",2014,2016
10,2e-05,2e-05,99663.8,2,72.57,"Female","2014-2016",2014,2016
11,8.3e-05,8.3e-05,99661.8,8.2,71.57,"Female","2014-2016",2014,2016
12,8.4e-05,8.4e-05,99653.6,8.4,70.58,"Female","2014-2016",2014,2016
13,4.2e-05,4.2e-05,99645.2,4.2,69.58,"Female","2014-2016",2014,2016
14,0.000103,0.000103,99641,10.2,68.59,"Female","2014-2016",2014,2016
15,0.000119,0.000119,99630.8,11.9,67.59,"Female","2014-2016",2014,2016
