"age","mx","qx","lx","dx","ex","sex","year","year_start","year_end"
13,0.000163,0.000163,99239.9,16.2,64.36,"Male","2003-2005",2003,2005
14,0.000201,0.000201,99223.6,19.9,63.38,"Male","2003-2005",2003,2005
15,0.000249,0.000248,99203.7,24.7,62.39,"Male","2003-2005",2003,2005
16,0.000331,0.000331,99179.1,32.8,61.4,"Male","2003-2005",2003,2005
17,0.00052,0.00052,99146.3,51.5,60.42,"Male","2003-2005",2003,2005
18,0.000662,0.000662,99094.8,65.6,59.45,"Male","2003-2005",2003,2005
19,0.000648,0.000647,99029.2,64.1,58.49,"Male","2003-2005",2003,2005
20,0.000736,0.000736,98965.1,72.9,57.53,"Male","2003-2005",2003,2005
21,0.000702,0.000702,98892.2,69.4,56.57,"Male","2003-2005",2003,2005
22,0.00077,0.000769,98822.8,76,55.61,"Male","2003-2005",2003,2005
23,0.000785,0.000785,98746.8,77.5,54.65,"Male","2003-2005",2003,2005
24,0.000712,0.000712,98669.3,70.3,53.7,"Male","2003-2005",2003,2005
25,0.000798,0.000797,98599,78.6,52.74,"Male","2003-2005",2003,2005
26,0.000774,0.000773,98520.4,76.2,51.78,"Male","2003-2005",2003,2005
27,0.000752,0.000752,98444.2,74,50.82,"Male","2003-2005",2003,2005
28,0.000778,0.000778,98370.3,76.5,49.85,"Male","2003-2005",2003,2005
29,0.000864,0.000864,98293.7,84.9,48.89,"Male","2003-2005",2003,2005
30,0.000906,0.000906,98208.8,89,47.93,"Male","2003-2005",2003,2005
31,0.000957,0.000956,98119.9,93.8,46.98,"Male","2003-2005",2003,2005
32,0.001036,0.001035,98026.1,101.5,46.02,"Male","2003-2005",2003,2005
33,0.001067,0.001067,97924.6,104.5,45.07,"Male","2003-2005",2003,2005
34,0.001081,0.00108,97820.1,105.7,44.12,"Male","2003-2005",2003,2005
35,0.001172,0.001171,97714.4,114.4,43.16,"Male","2003-2005",2003,2005
36,0.001252,0.001251,97600,122.1,42.21,"Male","2003-2005",2003,2005
37,0.00133,0.001329,97477.9,129.5,41.27,"Male","2003-2005",2003,2005
38,0.001297,0.001296,97348.3,126.2,40.32,"Male","2003-2005",2003,2005
39,0.001432,0.001431,97222.1,139.2,39.37,"Male","2003-2005",2003,2005
40,0.0016,0.001599,97083,155.2,38.43,"Male","2003-2005",2003,2005
41,0.001673,0.001672,96927.7,162,37.49,"Male","2003-2005",2003,2005
42,0.001836,0.001834,96765.7,177.5,36.55,"Male","2003-2005",2003,2005
43,0.002112,0.002109,96588.2,203.7,35.62,"Male","2003-2005",2003,2005
44,0.002141,0.002139,96384.5,206.2,34.69,"Male","2003-2005",2003,2005
45,0.002299,0.002296,96178.3,220.8,33.76,"Male","2003-2005",2003,2005
46,0.002547,0.002543,95957.5,244.1,32.84,"Male","2003-2005",2003,2005
47,0.002862,0.002858,95713.4,273.5,31.92,"Male","2003-2005",2003,2005
48,0.003213,0.003207,95439.9,306.1,31.01,"Male","2003-2005",2003,2005
49,0.003441,0.003435,95133.8,326.8,30.11,"Male","2003-2005",2003,2005
50,0.003839,0.003831,94807,363.2,29.21,"Male","2003-2005",2003,2005
51,0.004243,0.004234,94443.8,399.8,28.32,"Male","2003-2005",2003,2005
52,0.004584,0.004573,94044,430.1,27.44,"Male","2003-2005",2003,2005
53,0.004853,0.004841,93613.9,453.2,26.57,"Male","2003-2005",2003,2005
54,0.005376,0.005362,93160.7,499.5,25.69,"Male","2003-2005",2003,2005
55,0.005911,0.005894,92661.1,546.1,24.83,"Male","2003-2005",2003,2005
56,0.006204,0.006185,92115,569.7,23.97,"Male","2003-2005",2003,2005
57,0.007092,0.007067,91545.3,646.9,23.12,"Male","2003-2005",2003,2005
58,0.007465,0.007437,90898.3,676,22.28,"Male","2003-2005",2003,2005
59,0.00851,0.008474,90222.3,764.6,21.44,"Male","2003-2005",2003,2005
60,0.009782,0.009735,89457.7,870.9,20.62,"Male","2003-2005",2003,2005
61,0.01061,0.010554,88586.9,934.9,19.82,"Male","2003-2005",2003,2005
62,0.011986,0.011915,87651.9,1044.4,19.03,"Male","2003-2005",2003,2005
63,0.013,0.012916,86607.6,1118.7,18.25,"Male","2003-2005",2003,2005
64,0.014551,0.014446,85488.9,1235,17.48,"Male","2003-2005",2003,2005
65,0.015696,0.015574,84253.9,1312.1,16.73,"Male","2003-2005",2003,2005
66,0.017198,0.017051,82941.8,1414.3,15.99,"Male","2003-2005",2003,2005
67,0.019099,0.018919,81527.5,1542.4,15.26,"Male","2003-2005",2003,2005
68,0.021167,0.020946,79985.1,1675.3,14.54,"Male","2003-2005",2003,2005
69,0.023377,0.023106,78309.8,1809.5,13.84,"Male","2003-2005",2003,2005
70,0.02554,0.025218,76500.3,1929.2,13.16,"Male","2003-2005",2003,2005
71,0.028915,0.028503,74571.1,2125.5,12.48,"Male","2003-2005",2003,2005
72,0.031996,0.031492,72445.7,2281.5,11.84,"Male","2003-2005",2003,2005
73,0.035619,0.034996,70164.2,2455.5,11.2,"Male","2003-2005",2003,2005
74,0.04001,0.039225,67708.7,2655.9,10.59,"Male","2003-2005",2003,2005
75,0.044106,0.043154,65052.8,2807.3,10.01,"Male","2003-2005",2003,2005
76,0.049721,0.048515,62245.5,3019.9,9.43,"Male","2003-2005",2003,2005
77,0.055327,0.053837,59225.7,3188.6,8.89,"Male","2003-2005",2003,2005
78,0.06123,0.059411,56037.1,3329.2,8.37,"Male","2003-2005",2003,2005
79,0.069061,0.066756,52707.9,3518.5,7.86,"Male","2003-2005",2003,2005
80,0.075986,0.073205,49189.4,3600.9,7.39,"Male","2003-2005",2003,2005
81,0.084646,0.081209,45588.4,3702.2,6.93,"Male","2003-2005",2003,2005
82,0.093503,0.089327,41886.2,3741.6,6.5,"Male","2003-2005",2003,2005
83,0.103707,0.098594,38144.7,3760.8,6.09,"Male","2003-2005",2003,2005
84,0.112278,0.10631,34383.8,3655.3,5.7,"Male","2003-2005",2003,2005
85,0.122754,0.115655,30728.5,3553.9,5.32,"Male","2003-2005",2003,2005
86,0.136161,0.127482,27174.6,3464.3,4.95,"Male","2003-2005",2003,2005
87,0.160185,0.148307,23710.3,3516.4,4.6,"Male","2003-2005",2003,2005
88,0.174235,0.160273,20193.9,3236.5,4.32,"Male","2003-2005",2003,2005
89,0.194032,0.176872,16957.4,2999.3,4.05,"Male","2003-2005",2003,2005
90,0.199858,0.181701,13958.1,2536.2,3.81,"Male","2003-2005",2003,2005
91,0.221383,0.19932,11421.9,2276.6,3.55,"Male","2003-2005",2003,2005
92,0.242949,0.216634,9145.3,1981.2,3.3,"Male","2003-2005",2003,2005
93,0.269913,0.237818,7164.1,1703.8,3.08,"Male","2003-2005",2003,2005
94,0.285967,0.250194,5460.4,1366.1,2.88,"Male","2003-2005",2003,2005
95,0.323934,0.27878,4094.2,1141.4,2.68,"Male","2003-2005",2003,2005
96,0.344098,0.293586,2952.8,866.9,2.52,"Male","2003-2005",2003,2005
97,0.375749,0.316321,2085.9,659.8,2.36,"Male","2003-2005",2003,2005
98,0.393124,0.328545,1426.1,468.5,2.22,"Male","2003-2005",2003,2005
99,0.427152,0.351978,957.6,337,2.06,"Male","2003-2005",2003,2005
100,0.475042,0.383866,620.5,238.2,1.91,"Male","2003-2005",2003,2005
0,0.004705,0.004694,1e+05,469.4,81.12,"Female","2003-2005",2003,2005
1,0.000382,0.000382,99530.6,38,80.51,"Female","2003-2005",2003,2005
2,0.000209,0.000209,99492.6,20.8,79.54,"Female","2003-2005",2003,2005
3,0.000154,0.000154,99471.9,15.3,78.55,"Female","2003-2005",2003,2005
4,0.000113,0.000113,99456.5,11.2,77.56,"Female","2003-2005",2003,2005
5,0.000101,0.000101,99445.3,10.1,76.57,"Female","2003-2005",2003,2005
6,0.00011,0.00011,99435.2,10.9,75.58,"Female","2003-2005",2003,2005
7,9.1e-05,9.1e-05,99424.3,9.1,74.59,"Female","2003-2005",2003,2005
8,7.8e-05,7.8e-05,99415.2,7.8,73.6,"Female","2003-2005",2003,2005
9,8.1e-05,8.1e-05,99407.4,8.1,72.6,"Female","2003-2005",2003,2005
10,9.3e-05,9.3e-05,99399.3,9.3,71.61,"Female","2003-2005",2003,2005
11,8.9e-05,8.9e-05,99390.1,8.9,70.61,"Female","2003-2005",2003,2005
12,0.000138,0.000138,99381.2,13.7,69.62,"Female","2003-2005",2003,2005
13,0.000114,0.000114,99367.4,11.3,68.63,"Female","2003-2005",2003,2005
14,0.000134,0.000134,99356.1,13.3,67.64,"Female","2003-2005",2003,2005
15,0.000146,0.000146,99342.8,14.5,66.65,"Female","2003-2005",2003,2005
16,0.000214,0.000214,99328.3,21.3,65.66,"Female","2003-2005",2003,2005
17,0.000225,0.000225,99307,22.3,64.67,"Female","2003-2005",2003,2005
18,0.000258,0.000258,99284.7,25.6,63.68,"Female","2003-2005",2003,2005
19,0.000314,0.000314,99259.1,31.1,62.7,"Female","2003-2005",2003,2005
20,0.000283,0.000282,99228,28,61.72,"Female","2003-2005",2003,2005
21,0.000275,0.000275,99200,27.3,60.74,"Female","2003-2005",2003,2005
22,0.000296,0.000296,99172.7,29.4,59.75,"Female","2003-2005",2003,2005
23,0.000306,0.000306,99143.3,30.3,58.77,"Female","2003-2005",2003,2005
24,0.000276,0.000276,99112.9,27.3,57.79,"Female","2003-2005",2003,2005
25,0.000311,0.000311,99085.6,30.8,56.81,"Female","2003-2005",2003,2005
26,0.00035,0.00035,99054.8,34.7,55.82,"Female","2003-2005",2003,2005
27,0.00035,0.00035,99020.1,34.6,54.84,"Female","2003-2005",2003,2005
28,0.000365,0.000365,98985.5,36.1,53.86,"Female","2003-2005",2003,2005
29,0.000393,0.000393,98949.4,38.9,52.88,"Female","2003-2005",2003,2005
30,0.000439,0.000438,98910.5,43.4,51.9,"Female","2003-2005",2003,2005
31,0.000427,0.000427,98867.1,42.2,50.92,"Female","2003-2005",2003,2005
32,0.000472,0.000472,98824.9,46.6,49.95,"Female","2003-2005",2003,2005
33,0.000519,0.000519,98778.3,51.2,48.97,"Female","2003-2005",2003,2005
34,0.000591,0.00059,98727,58.3,47.99,"Female","2003-2005",2003,2005
35,0.000588,0.000588,98668.8,58,47.02,"Female","2003-2005",2003,2005
36,0.000661,0.000661,98610.7,65.2,46.05,"Female","2003-2005",2003,2005
37,0.00072,0.000719,98545.5,70.9,45.08,"Female","2003-2005",2003,2005
38,0.000816,0.000816,98474.6,80.4,44.11,"Female","2003-2005",2003,2005
39,0.000862,0.000861,98394.3,84.7,43.15,"Female","2003-2005",2003,2005
40,0.000933,0.000932,98309.5,91.7,42.18,"Female","2003-2005",2003,2005
41,0.001005,0.001005,98217.9,98.7,41.22,"Female","2003-2005",2003,2005
42,0.00114,0.00114,98119.2,111.8,40.26,"Female","2003-2005",2003,2005
43,0.001258,0.001258,98007.4,123.3,39.31,"Female","2003-2005",2003,2005
44,0.00144,0.001439,97884.1,140.9,38.36,"Female","2003-2005",2003,2005
45,0.001489,0.001487,97743.2,145.4,37.41,"Female","2003-2005",2003,2005
46,0.001683,0.001682,97597.9,164.1,36.47,"Female","2003-2005",2003,2005
47,0.001927,0.001925,97433.7,187.6,35.53,"Female","2003-2005",2003,2005
48,0.002116,0.002114,97246.1,205.6,34.6,"Female","2003-2005",2003,2005
49,0.002256,0.002254,97040.6,218.7,33.67,"Female","2003-2005",2003,2005
50,0.002584,0.002581,96821.9,249.9,32.74,"Female","2003-2005",2003,2005
51,0.002744,0.00274,96572,264.6,31.83,"Female","2003-2005",2003,2005
52,0.002911,0.002907,96307.4,279.9,30.91,"Female","2003-2005",2003,2005
53,0.003209,0.003204,96027.4,307.7,30,"Female","2003-2005",2003,2005
54,0.003511,0.003505,95719.7,335.5,29.1,"Female","2003-2005",2003,2005
55,0.003773,0.003766,95384.2,359.2,28.2,"Female","2003-2005",2003,2005
56,0.004129,0.00412,95025,391.5,27.3,"Female","2003-2005",2003,2005
57,0.004481,0.004471,94633.5,423.1,26.41,"Female","2003-2005",2003,2005
58,0.004901,0.004889,94210.4,460.6,25.53,"Female","2003-2005",2003,2005
59,0.005472,0.005457,93749.8,511.6,24.65,"Female","2003-2005",2003,2005
60,0.005952,0.005935,93238.2,553.3,23.78,"Female","2003-2005",2003,2005
61,0.006572,0.006551,92684.9,607.2,22.92,"Female","2003-2005",2003,2005
62,0.007124,0.007099,92077.7,653.6,22.07,"Female","2003-2005",2003,2005
63,0.007916,0.007885,91424.1,720.9,21.22,"Female","2003-2005",2003,2005
64,0.008813,0.008775,90703.2,795.9,20.39,"Female","2003-2005",2003,2005
65,0.00967,0.009623,89907.3,865.2,19.57,"Female","2003-2005",2003,2005
66,0.010686,0.010629,89042.1,946.4,18.75,"Female","2003-2005",2003,2005
67,0.011742,0.011673,88095.7,1028.3,17.95,"Female","2003-2005",2003,2005
68,0.013103,0.013018,87067.3,1133.4,17.15,"Female","2003-2005",2003,2005
69,0.01459,0.014485,85933.9,1244.7,16.37,"Female","2003-2005",2003,2005
70,0.015727,0.015604,84689.2,1321.5,15.61,"Female","2003-2005",2003,2005
71,0.0175,0.017348,83367.7,1446.2,14.85,"Female","2003-2005",2003,2005
72,0.020262,0.020059,81921.4,1643.3,14.1,"Female","2003-2005",2003,2005
73,0.022461,0.022212,80278.2,1783.1,13.38,"Female","2003-2005",2003,2005
74,0.025412,0.025093,78495.1,1969.7,12.67,"Female","2003-2005",2003,2005
75,0.028855,0.028445,76525.3,2176.8,11.98,"Female","2003-2005",2003,2005
76,0.032453,0.031935,74348.6,2374.3,11.32,"Female","2003-2005",2003,2005
77,0.03635,0.035702,71974.3,2569.6,10.68,"Female","2003-2005",2003,2005
78,0.041041,0.040216,69404.7,2791.2,10.05,"Female","2003-2005",2003,2005
79,0.045788,0.044763,66613.5,2981.8,9.45,"Female","2003-2005",2003,2005
80,0.051172,0.049896,63631.7,3175,8.87,"Female","2003-2005",2003,2005
81,0.057709,0.05609,60456.7,3391,8.31,"Female","2003-2005",2003,2005
82,0.064741,0.062711,57065.7,3578.6,7.78,"Female","2003-2005",2003,2005
83,0.072759,0.070205,53487.1,3755.1,7.26,"Female","2003-2005",2003,2005
84,0.079674,0.076622,49732,3810.6,6.77,"Female","2003-2005",2003,2005
85,0.090672,0.086739,45921.5,3983.2,6.29,"Female","2003-2005",2003,2005
86,0.101668,0.09675,41938.3,4057.5,5.84,"Female","2003-2005",2003,2005
87,0.118718,0.112066,37880.7,4245.2,5.42,"Female","2003-2005",2003,2005
88,0.13219,0.123994,33635.6,4170.6,5.04,"Female","2003-2005",2003,2005
89,0.148743,0.138447,29465,4079.3,4.68,"Female","2003-2005",2003,2005
90,0.16049,0.148568,25385.6,3771.5,4.35,"Female","2003-2005",2003,2005
91,0.179541,0.164752,21614.1,3561,4.02,"Female","2003-2005",2003,2005
92,0.201953,0.183431,18053.2,3311.5,3.72,"Female","2003-2005",2003,2005
93,0.228603,0.205154,14741.7,3024.3,3.44,"Female","2003-2005",2003,2005
94,0.253315,0.224838,11717.4,2634.5,3.2,"Female","2003-2005",2003,2005
95,0.275434,0.242094,9082.9,2198.9,2.99,"Female","2003-2005",2003,2005
96,0.299831,0.260742,6884,1794.9,2.78,"Female","2003-2005",2003,2005
97,0.330907,0.28393,5089,1444.9,2.58,"Female","2003-2005",2003,2005
98,0.363548,0.307629,3644.1,1121,2.41,"Female","2003-2005",2003,2005
99,0.388812,0.325528,2523.1,821.3,2.26,"Female","2003-2005",2003,2005
100,0.412505,0.341972,1701.7,581.9,2.11,"Female","2003-2005",2003,2005
0,0.005818,0.005801,1e+05,580.1,76.44,"Male","2002-2004",2002,2004
1,0.000423,0.000423,99419.9,42.1,75.89,"Male","2002-2004",2002,2004
2,0.000256,0.000256,99377.9,25.4,74.92,"Male","2002-2004",2002,2004
3,0.00019,0.00019,99352.5,18.9,73.94,"Male","2002-2004",2002,2004
4,0.000154,0.000154,99333.6,15.3,72.95,"Male","2002-2004",2002,2004
5,0.000117,0.000117,99318.3,11.7,71.96,"Male","2002-2004",2002,2004
6,0.000122,0.000122,99306.6,12.2,70.97,"Male","2002-2004",2002,2004
7,0.000107,0.000107,99294.5,10.6,69.98,"Male","2002-2004",2002,2004
8,0.000109,0.000109,99283.9,10.8,68.99,"Male","2002-2004",2002,2004
9,0.000122,0.000122,99273,12.2,68,"Male","2002-2004",2002,2004
10,0.000104,0.000104,99260.9,10.3,67,"Male","2002-2004",2002,2004
11,0.000128,0.000128,99250.6,12.7,66.01,"Male","2002-2004",2002,2004
12,0.000142,0.000142,99237.9,14.1,65.02,"Male","2002-2004",2002,2004
13,0.000181,0.00018,99223.8,17.9,64.03,"Male","2002-2004",2002,2004
14,0.00021,0.00021,99205.9,20.8,63.04,"Male","2002-2004",2002,2004
15,0.000271,0.000271,99185.1,26.9,62.05,"Male","2002-2004",2002,2004
16,0.000358,0.000358,99158.3,35.5,61.07,"Male","2002-2004",2002,2004
17,0.000524,0.000524,99122.8,51.9,60.09,"Male","2002-2004",2002,2004
18,0.000695,0.000695,99070.8,68.8,59.12,"Male","2002-2004",2002,2004
19,0.000656,0.000656,99002,64.9,58.16,"Male","2002-2004",2002,2004
20,0.00081,0.00081,98937.1,80.1,57.2,"Male","2002-2004",2002,2004
21,0.000718,0.000718,98856.9,71,56.25,"Male","2002-2004",2002,2004
22,0.000811,0.00081,98786,80,55.29,"Male","2002-2004",2002,2004
23,0.000795,0.000795,98705.9,78.4,54.33,"Male","2002-2004",2002,2004
24,0.000762,0.000762,98627.5,75.1,53.37,"Male","2002-2004",2002,2004
25,0.00083,0.00083,98552.4,81.8,52.41,"Male","2002-2004",2002,2004
26,0.000824,0.000824,98470.6,81.1,51.46,"Male","2002-2004",2002,2004
27,0.000794,0.000794,98389.5,78.1,50.5,"Male","2002-2004",2002,2004
28,0.000879,0.000879,98311.3,86.4,49.54,"Male","2002-2004",2002,2004
29,0.000905,0.000905,98224.9,88.9,48.58,"Male","2002-2004",2002,2004
30,0.000949,0.000948,98136.1,93.1,47.63,"Male","2002-2004",2002,2004
31,0.001004,0.001003,98043,98.4,46.67,"Male","2002-2004",2002,2004
32,0.001076,0.001075,97944.6,105.3,45.72,"Male","2002-2004",2002,2004
33,0.001049,0.001049,97839.3,102.6,44.77,"Male","2002-2004",2002,2004
34,0.001084,0.001084,97736.7,105.9,43.81,"Male","2002-2004",2002,2004
35,0.001176,0.001175,97630.8,114.7,42.86,"Male","2002-2004",2002,2004
36,0.001265,0.001265,97516.1,123.3,41.91,"Male","2002-2004",2002,2004
37,0.001326,0.001325,97392.8,129,40.96,"Male","2002-2004",2002,2004
38,0.001307,0.001306,97263.7,127.1,40.01,"Male","2002-2004",2002,2004
39,0.001463,0.001462,97136.7,142,39.07,"Male","2002-2004",2002,2004
40,0.001624,0.001623,96994.6,157.4,38.12,"Male","2002-2004",2002,2004
41,0.001664,0.001662,96837.2,161,37.18,"Male","2002-2004",2002,2004
42,0.001865,0.001864,96676.2,180.2,36.25,"Male","2002-2004",2002,2004
43,0.002123,0.002121,96496.1,204.7,35.31,"Male","2002-2004",2002,2004
44,0.002141,0.002139,96291.4,206,34.39,"Male","2002-2004",2002,2004
45,0.002356,0.002354,96085.4,226.2,33.46,"Male","2002-2004",2002,2004
46,0.002626,0.002623,95859.3,251.4,32.54,"Male","2002-2004",2002,2004
47,0.002983,0.002979,95607.9,284.8,31.62,"Male","2002-2004",2002,2004
48,0.003192,0.003187,95323.1,303.8,30.71,"Male","2002-2004",2002,2004
49,0.00359,0.003583,95019.3,340.5,29.81,"Male","2002-2004",2002,2004
50,0.003901,0.003893,94678.8,368.6,28.92,"Male","2002-2004",2002,2004
51,0.004246,0.004237,94310.2,399.6,28.03,"Male","2002-2004",2002,2004
52,0.004667,0.004656,93910.6,437.3,27.14,"Male","2002-2004",2002,2004
53,0.00497,0.004958,93473.3,463.4,26.27,"Male","2002-2004",2002,2004
54,0.005414,0.005399,93009.9,502.2,25.4,"Male","2002-2004",2002,2004
55,0.005938,0.00592,92507.7,547.6,24.53,"Male","2002-2004",2002,2004
56,0.006399,0.006378,91960.1,586.6,23.68,"Male","2002-2004",2002,2004
57,0.00732,0.007293,91373.5,666.4,22.82,"Male","2002-2004",2002,2004
58,0.007884,0.007853,90707.1,712.3,21.99,"Male","2002-2004",2002,2004
59,0.008772,0.008733,89994.8,786,21.16,"Male","2002-2004",2002,2004
60,0.010055,0.010005,89208.8,892.5,20.34,"Male","2002-2004",2002,2004
61,0.010988,0.010928,88316.3,965.1,19.54,"Male","2002-2004",2002,2004
62,0.012504,0.012426,87351.2,1085.4,18.75,"Male","2002-2004",2002,2004
63,0.013267,0.01318,86265.8,1137,17.98,"Male","2002-2004",2002,2004
64,0.014835,0.014725,85128.8,1253.6,17.21,"Male","2002-2004",2002,2004
65,0.016231,0.0161,83875.2,1350.4,16.46,"Male","2002-2004",2002,2004
66,0.017721,0.017566,82524.8,1449.6,15.72,"Male","2002-2004",2002,2004
67,0.019818,0.019624,81075.2,1591,15,"Male","2002-2004",2002,2004
68,0.022104,0.021862,79484.2,1737.7,14.29,"Male","2002-2004",2002,2004
69,0.024569,0.02427,77746.5,1886.9,13.6,"Male","2002-2004",2002,2004
70,0.026746,0.026393,75859.6,2002.2,12.92,"Male","2002-2004",2002,2004
71,0.03007,0.029625,73857.4,2188,12.26,"Male","2002-2004",2002,2004
72,0.033514,0.032961,71669.4,2362.3,11.62,"Male","2002-2004",2002,2004
73,0.037207,0.036527,69307.1,2531.6,11,"Male","2002-2004",2002,2004
74,0.04187,0.041012,66775.5,2738.6,10.39,"Male","2002-2004",2002,2004
75,0.046852,0.045779,64036.9,2931.6,9.82,"Male","2002-2004",2002,2004
76,0.051941,0.050626,61105.3,3093.5,9.26,"Male","2002-2004",2002,2004
77,0.057581,0.055969,58011.8,3246.9,8.73,"Male","2002-2004",2002,2004
78,0.06359,0.061631,54764.9,3375.2,8.22,"Male","2002-2004",2002,2004
79,0.072033,0.069529,51389.7,3573.1,7.73,"Male","2002-2004",2002,2004
80,0.079004,0.076001,47816.7,3634.1,7.27,"Male","2002-2004",2002,2004
81,0.087617,0.08394,44182.5,3708.7,6.82,"Male","2002-2004",2002,2004
82,0.096436,0.092,40473.9,3723.6,6.4,"Male","2002-2004",2002,2004
83,0.104063,0.098916,36750.3,3635.2,6,"Male","2002-2004",2002,2004
84,0.114044,0.107892,33115.1,3572.9,5.6,"Male","2002-2004",2002,2004
85,0.127187,0.119582,29542.2,3532.7,5.22,"Male","2002-2004",2002,2004
86,0.147391,0.137275,26009.5,3570.4,4.86,"Male","2002-2004",2002,2004
87,0.162505,0.150293,22439.1,3372.4,4.56,"Male","2002-2004",2002,2004
88,0.177798,0.163283,19066.6,3113.2,4.27,"Male","2002-2004",2002,2004
89,0.194298,0.177094,15953.4,2825.2,4.01,"Male","2002-2004",2002,2004
90,0.201074,0.182705,13128.1,2398.6,3.77,"Male","2002-2004",2002,2004
91,0.224511,0.201852,10729.6,2165.8,3.5,"Male","2002-2004",2002,2004
92,0.247385,0.220154,8563.8,1885.3,3.25,"Male","2002-2004",2002,2004
93,0.27526,0.241959,6678.4,1615.9,3.03,"Male","2002-2004",2002,2004
94,0.29406,0.256366,5062.5,1297.9,2.84,"Male","2002-2004",2002,2004
95,0.330693,0.283772,3764.7,1068.3,2.65,"Male","2002-2004",2002,2004
96,0.346601,0.295407,2696.4,796.5,2.5,"Male","2002-2004",2002,2004
97,0.372764,0.314202,1899.8,596.9,2.33,"Male","2002-2004",2002,2004
98,0.398923,0.332585,1302.9,433.3,2.17,"Male","2002-2004",2002,2004
99,0.433827,0.356498,869.6,310,2,"Male","2002-2004",2002,2004
100,0.508621,0.405498,559.6,226.9,1.84,"Male","2002-2004",2002,2004
0,0.004789,0.004777,1e+05,477.7,80.89,"Female","2002-2004",2002,2004
1,0.000375,0.000375,99522.3,37.3,80.28,"Female","2002-2004",2002,2004
2,0.000209,0.000209,99484.9,20.8,79.31,"Female","2002-2004",2002,2004
3,0.00015,0.00015,99464.2,14.9,78.33,"Female","2002-2004",2002,2004
4,0.000141,0.000141,99449.2,14,77.34,"Female","2002-2004",2002,2004
5,0.000115,0.000115,99435.2,11.4,76.35,"Female","2002-2004",2002,2004
6,0.000108,0.000108,99423.7,10.8,75.36,"Female","2002-2004",2002,2004
7,8.9e-05,8.9e-05,99413,8.8,74.36,"Female","2002-2004",2002,2004
8,8.7e-05,8.7e-05,99404.1,8.7,73.37,"Female","2002-2004",2002,2004
9,8.2e-05,8.2e-05,99395.5,8.1,72.38,"Female","2002-2004",2002,2004
10,0.000105,0.000105,99387.3,10.4,71.38,"Female","2002-2004",2002,2004
11,8.2e-05,8.2e-05,99377,8.1,70.39,"Female","2002-2004",2002,2004
12,0.000135,0.000135,99368.8,13.4,69.4,"Female","2002-2004",2002,2004
13,0.000114,0.000114,99355.4,11.3,68.41,"Female","2002-2004",2002,2004
14,0.000153,0.000153,99344.1,15.2,67.41,"Female","2002-2004",2002,2004
15,0.000145,0.000145,99328.9,14.4,66.42,"Female","2002-2004",2002,2004
16,0.000226,0.000226,99314.5,22.4,65.43,"Female","2002-2004",2002,2004
17,0.000239,0.000239,99292.1,23.7,64.45,"Female","2002-2004",2002,2004
18,0.00026,0.00026,99268.3,25.8,63.46,"Female","2002-2004",2002,2004
19,0.000331,0.000331,99242.5,32.8,62.48,"Female","2002-2004",2002,2004
20,0.000281,0.000281,99209.6,27.9,61.5,"Female","2002-2004",2002,2004
21,0.000292,0.000292,99181.7,29,60.52,"Female","2002-2004",2002,2004
22,0.000286,0.000286,99152.8,28.3,59.53,"Female","2002-2004",2002,2004
23,0.000302,0.000302,99124.4,30,58.55,"Female","2002-2004",2002,2004
24,0.000294,0.000294,99094.5,29.1,57.57,"Female","2002-2004",2002,2004
25,0.000321,0.000321,99065.4,31.8,56.59,"Female","2002-2004",2002,2004
26,0.000359,0.000359,99033.5,35.5,55.6,"Female","2002-2004",2002,2004
27,0.000331,0.000331,98998,32.7,54.62,"Female","2002-2004",2002,2004
28,0.000362,0.000362,98965.3,35.8,53.64,"Female","2002-2004",2002,2004
29,0.000402,0.000402,98929.4,39.7,52.66,"Female","2002-2004",2002,2004
30,0.00044,0.00044,98889.7,43.5,51.68,"Female","2002-2004",2002,2004
31,0.000451,0.000451,98846.2,44.6,50.7,"Female","2002-2004",2002,2004
32,0.000482,0.000482,98801.7,47.6,49.73,"Female","2002-2004",2002,2004
33,0.000515,0.000515,98754.1,50.9,48.75,"Female","2002-2004",2002,2004
34,0.000609,0.000609,98703.2,60.1,47.78,"Female","2002-2004",2002,2004
35,0.000606,0.000606,98643.1,59.7,46.8,"Female","2002-2004",2002,2004
36,0.000657,0.000657,98583.4,64.8,45.83,"Female","2002-2004",2002,2004
37,0.000703,0.000702,98518.6,69.2,44.86,"Female","2002-2004",2002,2004
38,0.000831,0.000831,98449.4,81.8,43.89,"Female","2002-2004",2002,2004
39,0.000877,0.000877,98367.6,86.2,42.93,"Female","2002-2004",2002,2004
40,0.000929,0.000929,98281.3,91.3,41.97,"Female","2002-2004",2002,2004
41,0.001012,0.001012,98190.1,99.4,41.01,"Female","2002-2004",2002,2004
42,0.001149,0.001148,98090.7,112.6,40.05,"Female","2002-2004",2002,2004
43,0.001293,0.001292,97978.1,126.6,39.09,"Female","2002-2004",2002,2004
44,0.001463,0.001462,97851.4,143,38.14,"Female","2002-2004",2002,2004
45,0.001562,0.00156,97708.4,152.5,37.2,"Female","2002-2004",2002,2004
46,0.001798,0.001797,97556,175.3,36.25,"Female","2002-2004",2002,2004
47,0.001984,0.001982,97380.7,193,35.32,"Female","2002-2004",2002,2004
48,0.002139,0.002137,97187.7,207.7,34.39,"Female","2002-2004",2002,2004
49,0.002266,0.002264,96980,219.5,33.46,"Female","2002-2004",2002,2004
